Top1	Top2	Top3	Top4	Top5	Top6	Top7	Top8	Top9	Top10	Top11	Top12	Top13	Top14	Top15	TA
0.0001011753	0.0002149163	0.0001689735	0.8914447705	0.0001872566	0.0002320361	0.038011961	0.0026849797	0.0001075454	0.063318732	0.0002753468	0.0001394618	0.0001819354	0.0001408787	0.0027900309	Solar Mounting/Rack
2.22756705015e-05	4.73179397031e-05	3.72027590048e-05	6.38743986728e-05	4.12281359417e-05	0.0083648488	5.53000009909e-05	3.68989674837e-05	0.3115126127	0.0726914141	0.1546965886	3.07051889191e-05	0.4439949259	3.1017140327e-05	0.0083737896	Solar Invertor
0.0864945158	0.0001993586	0.0001567416	0.0423018695	0.0001737012	0.0352425355	0.0002329883	0.1192482696	0.0841652717	0.0493944927	0.2267652649	0.0001293662	0.2593707589	0.0958719575	0.0002529082	Solar Invertor
0.0192992463	0.0001641035	0.0731725923	0.000221523	0.0001429835	0.1097425296	0.0001917861	0.0001279694	0.1884576392	0.1598358057	0.1847413689	0.0001064888	0.226958425	0.0001075707	0.036729968	Solar Invertor
4.55037306418e-05	0.0023610557	0.0238521619	0.0001304797	8.42189685211e-05	0.0001043586	0.0001129643	0.0091329625	0.869576719	0.0001727411	0.0001238376	6.27231690192e-05	8.18257475461e-05	0.0317649148	0.062393533	Solar Invertor
0.0002017221	0.0004284978	0.0706048127	0.0005784283	0.0003733502	0.000462631	0.000500781	0.0003341465	0.0102526964	0.0007657769	0.1260274032	0.0002780574	0.0003627409	0.7882853591	0.0005435963	Solar Monitoring
4.76057997952e-05	0.1552707396	0.0048175103	0.2583576995	8.81095087771e-05	0.1623858003	0.418246994	7.88575526182e-05	5.06031316166e-05	0.000180721	0.0001295584	6.56206993302e-05	8.56057316803e-05	6.62873771871e-05	0.0001282871	Solar Mounting/Rack
5.98753824953e-05	0.0001271872	0.041814	0.0001716897	0.0001108182	0.3129923314	0.0001486424	0.0239357541	0.1117975784	0.0002272988	0.4158131811	8.25333150352e-05	0.0001076691	8.33718177356e-05	0.0925280689	Solar Invertor
7.60843425928e-05	0.0001616182	0.000127069	0.0002181681	0.000140818	0.1875902097	0.0001888816	0.0001260314	8.08747257424e-05	0.2104216051	0.0002070623	0.0038910521	0.0001368164	0.4923088355	0.1043248734	Solar Monitoring
9.49599313033e-05	0.0096526733	0.0001585933	0.2270953228	0.5648705878	0.0002177818	0.151451094	0.0001572982	0.0001009387	0.0452525446	0.0002584319	0.0001308945	0.0001707589	0.0001322243	0.0002558959	Solar Invertor
9.45133105646e-05	0.000200765	0.018970866	0.0802263414	0.2917767151	0.0002167575	0.2777266565	0.0001565584	0.000100464	0.0003587912	0.2824524956	0.0001302789	0.0472025023	0.0001316024	0.0002546924	Solar Invertor
5.45151349089e-05	0.001472216	0.4572029325	0.0001563195	0.0014573125	0.198161629	0.0543919391	9.03026550977e-05	0.1302737964	0.0002069502	0.0259202488	0.0258470314	0.054354634	7.59080894692e-05	0.0503342646	Solar Mounting/Rack
3.87477322534e-05	0.0010464073	0.4281248464	0.0001111072	7.17148681412e-05	0.0135862559	0.0357678702	6.41844344208e-05	4.11873469934e-05	0.000147094	0.0859102979	5.3410578099e-05	6.96769718138e-05	0.4348627826	0.0001044165	Solar Monitoring
9.6789437424e-05	0.0074303819	0.0001616487	0.2531449064	0.6455929913	0.0002219776	0.0797128838	0.0001603287	0.0001028834	0.0003674318	0.0002634108	0.0001334163	0.012215352	0.0001347718	0.0002608261	Solar Invertor
0.0001875984	0.1264268838	0.1030031068	0.2992718852	0.2057268046	0.0004302395	0.0191365907	0.0189816232	0.0001994099	0.1080696759	0.0051782639	0.1122838225	0.0003373433	0.0002612162	0.000505536	Solar Mounting/Rack
7.25151270536e-05	0.0001540365	0.000121108	0.0002079336	0.0037427737	0.0019705876	0.9925344769	0.0001201191	7.70807870948e-05	0.0002752817	0.0001973487	9.99561685708e-05	0.0001303982	0.0001009717	0.0001954122	Solar Mounting/Rack
6.93853601741e-05	0.0001473883	0.000115881	0.0001989591	0.0001284194	0.0001591289	0.0001722512	0.0001149347	7.37539654466e-05	0.0002634005	0.0001888311	0.0363502042	0.9617338704	9.66137227166e-05	0.0001869782	Solar Invertor
9.96698079312e-05	0.0002117184	0.0001664593	0.0002857983	0.0001844703	0.0002285835	0.0002474332	0.2183988	0.1067428668	0.0425371492	0.1614665963	0.0001373867	0.4688856977	0.0001387825	0.000268588	Solar Invertor
0.0221444423	0.0002091253	0.0001644205	0.0027318527	0.1594032734	0.0002257838	0.0002444027	0.0001630779	0.0001046476	0.0003737321	0.0002679275	0.000135704	0.61011618	0.0001370827	0.2035783474	Solar Invertor
8.52873623389e-05	0.0001811673	0.1104902061	0.0002445574	0.0680641693	0.0001955987	0.0002117284	0.0001412759	9.06571812727e-05	0.0024458401	0.2973222502	0.0001175616	0.1232335672	0.2738661012	0.1233100322	Solar Monitoring
0.0519524874	0.0002012382	0.0001582194	0.0002716511	0.5258243633	0.002574439	0.0002351851	0.0260858031	0.0001007008	0.1559328907	0.0002578227	0.000130586	0.0001703564	0.0001319127	0.235972344	Solar Mounting/Rack
6.33683789489e-05	0.000134607	0.000105832	0.0837466234	0.0001172831	0.0001453295	0.0001573138	0.0001049678	0.0599818274	0.0049706485	0.2429837261	8.73481248069e-05	0.6071421256	8.82355438872e-05	0.0001707637	Solar Invertor
8.92653402302e-05	0.0001896173	0.0001490827	0.5155396252	0.0001652136	0.0002047218	0.0846215138	0.0223583679	9.4885618557e-05	0.0914019297	0.0002429341	0.2844174788	0.0001605188	0.0001242951	0.0002405503	Solar Mounting/Rack
0.0001085536	0.3054401271	0.0001812961	0.6566468268	0.0002009125	0.0002489576	0.0002694874	0.0001798157	0.0001153883	0.0355246925	0.0002954268	0.0001496322	0.0001952033	0.0001511524	0.0002925278	Solar Mounting/Rack
5.01606596554e-05	0.0001065512	0.0375258579	0.4756583034	0.0899538403	0.1661082791	0.0537915127	8.30895999048e-05	0.0013013883	0.1699278684	0.0051287893	6.91423645776e-05	9.0199933408e-05	6.98448210266e-05	0.0001351718	Solar Mounting/Rack
0.0001460216	0.0003101787	0.0038770982	0.0113183893	0.3853922734	0.2401278394	0.0294283152	0.0002418802	0.0001552153	0.0041875532	0.0221967545	0.2944926295	0.000262579	0.0074697768	0.0003934957	Solar Mounting/Rack
0.0001476307	0.0039868608	0.0002465591	0.0151163796	0.5990152614	0.0003385773	0.037099137	0.0002445457	0.0001569257	0.0005604352	0.0004017744	0.0002034968	0.1361762388	0.0002055642	0.2061006133	Solar Invertor
9.15008480398e-05	0.0001943659	0.0001528162	0.0025390471	0.0001693511	0.2870706365	0.0002271535	0.0752817747	9.72618772567e-05	0.0003473553	0.000249018	0.0001261264	0.46915916	0.0001274078	0.1641670246	Solar Invertor
9.96698079312e-05	0.0002117184	0.2332797298	0.0002857983	0.0001844703	0.0969457914	0.0002474332	0.0001651	0.0001059452	0.0003783662	0.650012493	0.0001373867	0.0001792283	0.0150183529	0.0027485164	Solar Invertor
7.7552479314e-05	0.0001647368	0.1062584785	0.000222378	0.0001435353	0.0001778594	0.0754476053	0.0001284633	0.0135897572	0.195185763	0.0966919283	0.0001068997	0.0001394565	0.0001079858	0.5115576005	Solar Monitoring
0.0016272366	0.001697918	0.0001050042	0.2911519742	0.5570299224	0.0001441928	0.0908891909	0.0001041467	6.6831282883e-05	0.0315259557	0.0001711071	8.66649035309e-05	0.001677423	8.75453813792e-05	0.0236348869	Solar Mounting/Rack
0.0001100396	0.5204432746	0.000183778	0.0003155333	0.0029416079	0.0002523657	0.0331285153	0.0001822773	0.0001169679	0.441226859	0.0002994711	0.0001516806	0.0001978756	0.0001532217	0.0002965324	Solar Mounting/Rack
0.0001056987	0.000224525	0.0001765281	0.1160202525	0.0001956287	0.10806977	0.2737757031	0.1895304503	0.0001123536	0.0004012531	0.0555163049	0.2552494508	0.0001900696	0.0001471772	0.0002848345	Solar Mounting/Rack
4.69386138415e-05	0.4333907308	0.0105894955	0.3575120964	8.68746712805e-05	0.0001076494	0.0001165265	7.77523794738e-05	4.98939386449e-05	0.0737559093	0.0001277427	0.1238621364	8.4405984129e-05	6.53583725877e-05	0.0001264891	Solar Mounting/Rack
0.0001745615	0.7387389635	0.0002915365	0.1655475472	0.000323081	0.0004003407	0.0004333541	0.0002891558	0.0001855522	0.0831861702	0.0004750663	0.008927303	0.0003139001	0.0002430634	0.0004704046	Solar Mounting/Rack
0.4500339425	8.69166605252e-05	6.83364405828e-05	0.0001173286	7.57305140125e-05	9.38402578922e-05	0.0001015786	0.5488149289	4.34936163095e-05	0.0001553305	0.000111356	5.64012824394e-05	7.35785064807e-05	5.69742950176e-05	0.0001102633	Site Assessment
7.17385085594e-05	0.117959578	0.000119811	0.7356081728	0.0447567107	0.0001645256	0.0537268162	0.0001188326	7.62552715473e-05	0.0395413973	0.0001952352	9.88856635289e-05	0.0001290017	0.0072397201	0.0001933194	Solar Mounting/Rack
9.91778997489e-05	0.0002106735	0.1556300463	0.0027520768	0.0026512489	0.0026951444	0.000246212	0.0001642852	0.0445238247	0.0028441879	0.5135492282	0.0001367086	0.2123995999	0.0001380975	0.0619594881	Solar Invertor
6.96257650908e-05	0.0001478989	0.0035810612	0.0001996485	0.0001288644	0.7641433796	0.000172848	0.000115333	0.0953554233	0.0002643131	0.0001894854	0.0139550881	0.0001252025	0.0468714607	0.0746803677	Solar Mounting/Rack
6.22880756095e-05	0.0574755433	0.0001040278	0.000178608	0.0001152837	0.0001428519	0.9408935848	0.0001031783	6.62098253106e-05	0.0002364578	0.000169516	8.58590150572e-05	0.0001120077	8.6731305428e-05	0.0001678525	Solar Mounting/Rack
4.29736843936e-05	0.0011605318	0.0235952086	0.0011924721	7.95363220144e-05	9.85561641427e-05	0.0001066834	7.1184595004e-05	4.56793713534e-05	0.0001631366	0.0001169522	5.92357073053e-05	7.72761661676e-05	0.9730747688	0.0001158045	Solar Monitoring
6.58605909604e-05	0.000139901	0.1557871008	0.000188852	0.0001218957	0.0476735303	0.0001635008	0.0001090961	7.00072715311e-05	0.0002500198	0.006734064	9.07834351216e-05	0.0509183298	9.17057554654e-05	0.7375953526	Solar Monitoring
0.0001356702	0.0002881904	0.0002265838	0.6350150753	0.0002511004	0.0003111471	0.0003368053	0.0002247336	0.0001442122	0.1119121563	0.0003692242	0.2499866248	0.000243965	0.0001889102	0.0003656011	Solar Mounting/Rack
9.36325550641e-05	0.7224098809	0.0048158021	0.1120947041	0.0001732965	0.0002147376	0.0002324455	0.0001550995	9.95277997196e-05	0.1541164964	0.0002548194	0.0001290648	0.0024980849	0.0001303761	0.0025820318	Solar Mounting/Rack
0.5729378803	0.3080546163	7.59961108588e-05	0.0250388439	8.42189685211e-05	0.0023687553	0.0714414618	7.53755393008e-05	4.8368713069e-05	0.0194201135	0.0001238376	6.27231690192e-05	8.18257475461e-05	6.33604092243e-05	0.0001226225	Solar Mounting/Rack
7.48097496033e-05	0.0057430338	0.0820254114	0.0002145133	0.0019998333	0.0020329436	0.0504428247	0.0001239201	7.95198824863e-05	0.0040067413	0.0002035935	0.8414443226	0.0001345244	0.0001041668	0.0113698417	Solar Mounting/Rack
0.0001384749	0.0002941481	0.0002312679	0.00039707	0.0002562913	0.7514267226	0.000343768	0.0002293794	0.1310744753	0.000525678	0.0003768571	0.0380908789	0.007139918	0.0001928155	0.0692822548	Solar Invertor
0.6062172009	0.0002796931	0.0002199029	0.2362594935	0.0362812147	0.0003019728	0.0036030125	0.0002181072	0.0001399601	0.0955078472	0.0036344756	0.0001814962	0.0002367716	0.0001833402	0.0167355113	Solar Monitoring
0.0002306657	0.0004899796	0.0003852364	0.0178793057	0.0004269194	0.0005290104	0.2244051153	0.0003820906	0.0002451887	0.1386187177	0.0006277528	0.5570295091	0.0004147878	0.000321184	0.0580145367	Solar Mounting/Rack
9.63254836817e-05	0.0002046144	0.0001608739	0.0002762086	0.0001782806	0.4364233719	0.0050325644	0.0001595602	0.0360531423	0.0003656705	0.3022484655	0.0001327768	0.0001732145	0.2062517709	0.0122431598	Solar Invertor
9.2768063264e-05	0.0001970578	0.0001549326	0.041813663	0.0001716965	0.000212755	0.0002302994	0.099406399	0.0531872792	0.0003521659	0.5634540132	0.0001278732	0.0809539245	0.0001291723	0.1595160004	Solar Invertor
9.89337619902e-05	0.4949946747	0.0026268445	0.0199766039	0.0001831081	0.0002268954	0.4728755949	0.0001638808	0.0050283918	0.0003755721	0.0002692466	0.0025979866	0.0001779047	0.0001377576	0.0002666045	Solar Mounting/Rack
6.36695415903e-05	0.0001352467	0.2218929237	0.0001825693	0.0001178405	0.0001460202	0.0001580615	0.0032738465	6.76782704402e-05	0.0002417021	0.6591962821	8.77632528633e-05	0.0127880112	8.86548894647e-05	0.1015597301	Solar Invertor
5.00981337039e-05	0.0001064184	8.36692567638e-05	0.000143654	0.2406698741	0.0001148954	0.2357154669	0.0536830768	5.32523865678e-05	0.0151483473	0.0051223962	6.90561776701e-05	0.0013366012	0.0524233348	0.3952798589	Solar Monitoring
0.0269475496	0.0001434265	0.3041930974	0.0001936111	0.0001249675	0.1849550528	0.0018476229	0.0757119276	7.17714566956e-05	0.1077764374	0.1681839383	0.0168930895	0.0001214164	0.1109741375	0.001861954	Solar Invertor
0.0001509577	0.0341250748	0.1692741692	0.0004328639	0.0340838055	0.0041022532	0.0003747569	0.0002500569	0.0565011468	0.0005730653	0.1281163805	0.0002080829	0.5674343463	0.0002101969	0.0041628432	Solar Invertor
0.0001850077	0.2259526317	0.0233252724	0.2352966551	0.0003424149	0.000424298	0.0142690608	0.0003064596	0.0001966561	0.4978541823	0.0005034954	0.000255018	0.0003326847	0.0002576088	0.0004985547	Solar Mounting/Rack
8.78987474762e-05	0.12484842	0.0504488921	0.092108039	0.0482777286	0.0002015876	0.07895192	0.0001456016	9.34329830947e-05	0.603958782	0.000239215	0.0001211612	0.0001580613	0.0001223922	0.0002368676	Solar Mounting/Rack
0.0001121898	0.0449014277	0.0001873691	0.0003216989	0.2542291047	0.000257297	0.6953482294	0.000185839	0.0001192535	0.0004258947	0.0003053228	0.0001546445	0.0002017421	0.0001562156	0.0030937713	Solar Mounting/Rack
6.91466096924e-05	0.0001468811	0.0001154823	0.0001982745	0.0001279776	0.2479058674	0.0001716585	0.0001145392	7.35001828803e-05	0.1000495955	0.616115462	9.53129430415e-05	0.0001243409	0.0345056266	0.0001863348	Solar Invertor
8.58337989573e-05	0.0236746823	0.1667255004	0.5362989362	0.0044301996	0.0001968519	0.119810525	0.0065491868	9.12380223518e-05	0.1241946193	0.0002335953	0.0172036635	0.0001543481	0.0001195169	0.000231303	Solar Invertor
0.0706166008	0.090179951	0.1168841091	0.0002802385	0.0026125669	0.2920263569	0.0002426198	0.0050252586	0.0001038842	0.1073651531	0.10239675	0.000134714	0.0001757417	0.0317479898	0.1802080655	Solar Mounting/Rack
5.77254197644e-05	0.0417750768	9.64076425803e-05	0.7513460343	0.000106839	0.0001323879	0.000143305	0.001531912	0.0014976515	0.0662885509	0.0001570988	0.1365272723	0.000103803	8.03781616876e-05	0.0001555572	Solar Mounting/Rack
9.34149251117e-05	0.616137379	0.0001560129	0.1048612689	0.0001728937	0.1373478154	0.1396897801	0.000154739	9.92964674623e-05	0.0003546215	0.0002542272	0.0001287648	0.0001679806	0.000130073	0.0002517325	Solar Mounting/Rack
5.9344915232e-05	0.0001260604	0.0281542651	0.0016467556	0.0001098364	0.1581309095	0.0001473255	0.3825343323	6.30813591869e-05	0.0297570247	0.3988399923	8.18021093221e-05	0.0001067153	8.26331832894e-05	0.0001599214	Solar Invertor
0.0773474027	0.0460735092	0.000162039	0.3575612146	0.0629455052	0.0002225135	0.002654937	0.0001607158	0.0242438754	0.294885391	0.0026781211	0.0339307795	0.0001744689	0.0001350971	0.0968244302	Solar Mounting/Rack
0.1175510896	0.5689696346	0.0166251032	0.0538195161	0.0001532968	0.0001899553	0.0002056196	0.0001371998	8.8041553509e-05	0.2414334924	0.0002254114	0.0001141698	0.0001489406	0.0001153297	0.0002231995	Solar Mounting/Rack
6.15252525237e-05	0.1317826668	0.0001027538	0.537500179	0.0001138718	0.0108569609	0.0001527382	0.0001019147	6.5398973751e-05	0.000233562	0.00016744	0.2955363328	0.0215423528	8.56691335533e-05	0.0016966338	Solar Mounting/Rack
3.9124935522e-05	8.31091185242e-05	6.53428388252e-05	0.0001121888	7.24130014537e-05	0.5734722534	9.71287922842e-05	0.0935193463	0.0964165796	0.000148526	0.2347163052	5.39305219373e-05	0.00104384	5.44784326599e-05	0.000105433	Solar Invertor
2.89925791316e-05	0.0296380486	0.0188042263	0.0246099575	0.0267446139	6.64917944117e-05	0.0253201747	4.80253213735e-05	0.0014735723	0.0996601064	0.0015216571	0.7719135001	5.21350541434e-05	4.03699136826e-05	7.81285680603e-05	Solar Mounting/Rack
5.04756452156e-05	0.0001072203	8.42997414799e-05	0.0001447365	9.3421060549e-05	0.0905410487	0.0264993494	8.361136386e-05	5.36536667647e-05	0.1622035888	0.4711024074	6.95765463964e-05	9.07663469431e-05	0.2462280104	0.0026478342	Solar Invertor
6.45904534983e-05	0.2363814225	0.000107873	0.6719544874	0.000119545	0.0001481322	0.0001603477	0.0001069921	6.86571643289e-05	0.0645293395	0.0001757818	0.0258026892	0.0001161479	8.99371877406e-05	0.0001740569	Solar Mounting/Rack
0.000153847	0.0003268015	0.000256941	0.0425484352	0.3294871635	0.3065876443	0.0884244377	0.0002548429	0.0001635334	0.1383896983	0.0004186921	0.0002120655	0.092147094	0.00021422	0.0004145835	Solar Mounting/Rack
0.0001079703	0.0002293504	0.000180322	0.0003095996	0.4327194557	0.048603851	0.0002680395	0.0001788495	0.0001147683	0.0004098767	0.062082357	0.4541601091	0.0001941545	0.0001503403	0.0002909561	Solar Invertor
0.0497810845	0.0013839849	0.1428994791	0.0077976952	0.450213627	0.0090434006	0.1531421062	8.48907421535e-05	5.4474647711e-05	0.0805273603	0.0664459192	7.06411710968e-05	9.21552071255e-05	0.0013464829	0.0371166983	Solar Invertor
6.87915488688e-05	0.0720347061	0.0001148893	0.0001972564	0.0001273204	0.000157767	0.0378266995	0.0001139511	7.31227669001e-05	0.0516101315	0.0001872151	0.8370832821	0.0001237024	9.57868866138e-05	0.000185378	Solar Mounting/Rack
0.0001206065	0.0002561921	0.0002014258	0.0003458332	0.0242301261	0.6154535614	0.0002994091	0.000199781	0.0001282001	0.0244647518	0.3274223203	0.0001662462	0.0002168771	0.0061696616	0.0003250077	Solar Invertor
0.0001035207	0.0517347643	0.0001728906	0.7189292195	0.0001915976	0.0002374151	0.0028327364	0.0001714788	0.0001100385	0.1446346093	0.0002817298	0.0799907369	0.000186153	0.0001441445	0.0002789652	Solar Mounting/Rack
0.2678865593	0.2345207813	0.0001604892	0.2035093826	0.0001778543	0.0002203854	0.0002385591	0.0001591787	0.0001021455	0.0673124123	0.0002615214	0.0407792262	0.0001728003	0.0001338051	0.1843648993	Solar Mounting/Rack
0.0309795306	8.25466134326e-05	6.4900580741e-05	0.0001114295	7.19228905882e-05	0.0919442375	9.6471398232e-05	6.43706134301e-05	4.13068186306e-05	0.1152081389	0.0967953523	5.35655055141e-05	0.2756352252	0.2553146409	0.1335363607	Solar Monitoring
5.65875525901e-05	0.0001202032	9.45072823526e-05	0.133920346	0.6562233341	0.0916484673	0.1170028062	9.37355516575e-05	6.01503889e-05	0.0002148175	0.0001540021	7.80013105612e-05	0.0001017569	7.87937700609e-05	0.0001524909	Solar Mounting/Rack
0.0021841848	0.0316761584	0.0148394937	0.0002419898	0.0001561938	0.0589877457	0.0002095054	0.0211377215	8.97053747539e-05	0.0570147762	0.14511538	0.0001163274	0.0631455417	0.1890988684	0.4159864078	Solar Monitoring
0.0031046511	0.1471403828	6.85457966715e-05	0.0001176881	0.5239529871	9.41277476881e-05	0.0838405175	0.0113012166	0.0061708435	0.2227780118	0.0001116972	0.0010777769	7.38039222061e-05	5.71488419424e-05	0.0001106011	Solar Mounting/Rack
7.29097761879e-05	0.0001548748	0.0001217671	0.0002090652	0.0001349425	0.1144555287	0.0001810006	0.3792677289	7.75002839244e-05	0.3177443268	0.0001984227	0.0001005002	0.0001311079	0.1162039384	0.0709463861	Solar Monitoring
0.0100308644	0.0123001689	7.44782755754e-05	0.0001278737	8.25369018928e-05	0.2996903584	0.0067682211	7.38700984069e-05	0.0022665737	0.0034980475	0.0500527116	6.14704280835e-05	8.0191479617e-05	6.20949409838e-05	0.6148305385	Solar Monitoring
0.1223700378	0.0773058956	0.0001784049	0.2979906587	0.0001977085	0.0002449874	0.0002651898	0.0001769481	0.0001135481	0.1970898221	0.0002907155	0.2925158046	0.0001920903	0.0107803259	0.0002878628	Solar Mounting/Rack
8.47478391765e-05	0.0001800212	0.000141538	0.4957753678	0.49568921	0.0001943613	0.000210389	0.0001403822	9.00836889312e-05	0.0024303678	0.0002306398	0.000116818	0.0001523953	0.0001180048	0.0044456733	Solar Mounting/Rack
9.3198304487e-05	0.1231000999	0.0024745592	0.6101400668	0.0001724928	0.0002137417	0.0303771726	0.0001543801	9.90662080816e-05	0.053688685	0.0002536376	0.1786843884	0.0001675911	0.0001297714	0.0002511488	Solar Mounting/Rack
